# gene_name	gene_id	chr_hg38	start_hg38	end_hg38	strand_hg38	tss_hg38	LociDriverhg38	DisttoTSS	ISM	SumISMPearsonRtoCAGE,adult,brain	DriverPearsonRtoCAGE,adult,brain	DecreasedFractionofSumPearsonRWithoutDrivertoCAGE,adult,brain	IncreasedFractionofSumPearonRbyrankedDrivertoCAGE,adult,brain	NIndividualsWithSNV	FractionIndividualsWithSNV	IsMainDriver	ISMFractionofISMmaxinSNV	eQTL	maxeQTLgene	PearsonRGenotypetoObs	RefseqforwardCAGE,adult,brain	MaxISM+-1000TSS	StdISM+-1000ISM
CDRT4	ENSG00000239704	17	15436015	15503608	-	15503608	15503398	-210	-0.00509	0.93	0.86	0.06	0.07	112	9.6	False	-0.254	0.162158	7.351605	0.0556	0.22973631	0.08023367822170258	0.0066749594098868895
PPIL3	ENSG00000240344	2	200870907	200889303	-	200889303	200871443	-17860	-0.33834	0.87	0.8	0.18	0.9	302	26.0	True	-0.403	-0.399435	1.523134	-0.5653	22.094652	5.888790130615234	0.438102619173236
PPIL3	ENSG00000240344	2	200870907	200889303	-	200889303	200903515	14212	-0.26358	0.87	0.94	0.25	0.12	493	42.5	False	-0.314	-0.333338	1.523134	-0.5947	22.094652	5.888790130615234	0.438102619173236
AC107464.1	ENSG00000242686	4	652850	656213	-	656213	656087	-126	-0.01544	0.99	0.92	0.05	0.67	329	28.3	True	-0.437	-0.518451	5.599418	-0.311	0.24834995	0.2848414331674576	0.010624111801390227
AC107464.1	ENSG00000242686	4	652850	656213	-	656213	656404	191	0.01852	0.99	0.26	0.02	0.15	41	3.5	False	0.524	-0.084832	5.599418	-0.0198	0.24834995	0.2848414331674576	0.010624111801390227
ZNF702P	ENSG00000242779	19	52968251	53037898	-	53037898	53037288	-610	0.35621	0.96	0.53	0.1	0.53	762	65.6	True	0.402	-0.02082	2.667839	-0.0245	5.6196847	3.235944986343384	0.2240850577528664
ZNF702P	ENSG00000242779	19	52968251	53037898	-	53037898	53037859	-39	-0.24944	0.96	0.82	0.11	0.31	1137	97.9	False	-0.282	-0.31614	2.667839	-0.2908	5.6196847	3.235944986343384	0.2240850577528664
ZNF702P	ENSG00000242779	19	52968251	53037898	-	53037898	53037961	63	-0.22131	0.96	0.91	0.05	0.09	668	57.5	False	-0.25	-0.062875	2.667839	-0.0692	5.6196847	3.235944986343384	0.2240850577528664
IL10RB	ENSG00000243646	21	33266358	33310187	+	33266358	33266554	196	0.55051	0.98	0.91	0.4	0.93	1071	92.2	True	1.0	0.020867	1.103229	0.0419	2.470707	3.2707977294921875	0.16513948688636038
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41740185	-87900	-0.01375	0.35	0.35	0.08	0.07	689	59.3	False	-0.007	0.192637	1.971029	0.3133	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41773055	-55030	-0.02518	0.35	0.33	0.14	0.13	682	58.7	False	-0.014	0.198772	1.971029	0.32	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41773992	-54093	-0.01125	0.35	0.33	0.06	0.06	684	58.9	False	-0.006	0.198529	1.971029	0.3207	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41808476	-19609	-0.01016	0.35	0.35	0.05	0.05	907	78.1	False	-0.006	0.183258	1.971029	0.3125	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41808527	-19558	-0.01916	0.35	0.32	0.1	0.09	907	78.1	False	-0.01	0.182838	1.971029	0.3111	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41824705	-3380	-0.01024	0.35	0.34	0.06	0.06	672	57.9	False	-0.006	0.202381	1.971029	0.3259	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41827405	-680	-0.07584	0.35	0.78	0.42	0.26	671	57.8	False	-0.041	0.2081	1.971029	0.3308	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41827513	-572	-0.01552	0.35	0.36	0.09	0.08	672	57.9	False	-0.008	0.203677	1.971029	0.3272	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41827959	-126	-0.30757	0.35	0.76	1.39	1.76	672	57.9	True	-0.167	0.203677	1.971029	0.3272	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41828064	-21	1.46535	0.35	0.1	0.05	0.16	1	0.1	False	0.797	-0.173887	1.971029	-0.0146	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41828239	154	0.10393	0.35	0.57	0.52	0.34	877	75.5	False	0.057	-0.150218	1.971029	-0.2518	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41831069	2984	0.10285	0.35	0.67	0.5	0.29	588	50.6	False	0.056	-0.182995	1.971029	-0.2833	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41832201	4116	-0.01913	0.35	0.36	0.11	0.1	682	58.7	False	-0.01	0.198621	1.971029	0.3203	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41836031	7946	0.04392	0.35	0.63	0.2	0.11	592	51.0	False	0.024	-0.184673	1.971029	-0.2842	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41836370	8285	-0.01263	0.35	0.37	0.07	0.07	683	58.8	False	-0.007	0.19856	1.971029	0.3214	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41836978	8893	-0.03021	0.35	0.37	0.17	0.16	920	79.2	False	-0.016	0.18131	1.971029	0.3113	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41850714	22629	-0.02112	0.35	0.27	0.11	0.11	918	79.1	False	-0.011	0.16975	1.971029	0.2927	15.206818	9.076075077056885	0.4080894033084163
JMJD7	ENSG00000243789	15	41828085	41837581	+	41828085	41867092	39007	0.02052	0.35	0.29	0.06	0.06	511	44.0	False	0.011	-0.184755	1.971029	-0.2676	15.206818	9.076075077056885	0.4080894033084163
TMEM199	ENSG00000244045	17	28357581	28363683	+	28357581	28361641	4060	0.5812	0.97	0.9	0.37	0.84	907	78.1	True	0.169	0.055863	0.72756	0.2422	63.997368	9.536354064941406	0.7446951429047128
AC093752.1	ENSG00000245958	4	119454791	119552025	+	119454791	119454676	-115	1.21952	0.93	0.95	0.02	1.03	580	50.0	True	1.0	-0.259907	1.450504	-0.4953	22.780592	7.144618988037109	0.4555748334979112
CKMT2-AS1	ENSG00000247572	5	81204084	81301560	-	81301560	81301287	-273	-3.60058	0.92	0.46	0.15	0.5	1	0.1	True	-1.0	-0.298247	1.163172	-0.0289	19.255394	3.725613594055176	0.2763422696737664
CKMT2-AS1	ENSG00000247572	5	81204084	81301560	-	81301560	81301544	-16	0.31074	0.92	0.84	0.38	0.27	729	62.8	False	0.086	0.030778	1.163172	0.0603	19.255394	3.725613594055176	0.2763422696737664
CKMT2-AS1	ENSG00000247572	5	81204084	81301560	-	81301560	81301555	-5	-0.76598	0.92	0.58	0.4	0.13	211	18.2	False	-0.213	-0.413736	1.163172	-0.4796	19.255394	3.725613594055176	0.2763422696737664
AC100810.1	ENSG00000253982	8	1761990	1764502	-	1764502	1764441	-61	0.06643	1.0	0.5	0.09	0.32	71	6.1	False	0.309	0.009268	1.066619	0.0068	0.49100035	0.6985507607460022	0.028486191057769967
AC100810.1	ENSG00000253982	8	1761990	1764502	-	1764502	1764511	9	0.21496	1.0	0.16	0.01	0.16	1	0.1	False	1.0	0.0	1.066619	nan	0.49100035	0.6985507607460022	0.028486191057769967
AC100810.1	ENSG00000253982	8	1761990	1764502	-	1764502	1766956	2454	0.04863	1.0	0.97	0.15	0.46	1130	97.3	True	0.226	0.177585	1.066619	0.2834	0.49100035	0.6985507607460022	0.028486191057769967
WAC-AS1	ENSG00000254635	10	28522652	28532743	-	28532743	28479593	-53150	0.0608	0.54	0.63	0.07	0.06	535	46.1	False	0.037	0.057848	1.401844	0.1091	32.582336	12.44308090209961	0.8319876575871467
WAC-AS1	ENSG00000254635	10	28522652	28532743	-	28532743	28505591	-27152	-0.07114	0.54	0.71	0.09	0.11	561	48.3	False	-0.043	-0.022964	1.401844	-0.0429	32.582336	12.44308090209961	0.8319876575871467
WAC-AS1	ENSG00000254635	10	28522652	28532743	-	28532743	28523585	-9158	-0.04631	0.54	0.64	0.07	0.05	924	79.6	False	-0.028	-0.132929	1.401844	-0.2763	32.582336	12.44308090209961	0.8319876575871467
WAC-AS1	ENSG00000254635	10	28522652	28532743	-	28532743	28530477	-2266	0.04827	0.54	0.67	0.05	0.06	862	74.2	False	0.029	-0.063354	1.401844	-0.1358	32.582336	12.44308090209961	0.8319876575871467
WAC-AS1	ENSG00000254635	10	28522652	28532743	-	28532743	28532515	-228	0.58914	0.54	0.68	0.97	1.0	486	41.9	True	0.356	0.086437	1.401844	0.1531	32.582336	12.44308090209961	0.8319876575871467
WAC-AS1	ENSG00000254635	10	28522652	28532743	-	28532743	28559399	26656	-0.251	0.54	0.74	0.12	0.26	1119	96.4	False	-0.152	-0.122906	1.401844	-0.2057	32.582336	12.44308090209961	0.8319876575871467
WAC-AS1	ENSG00000254635	10	28522652	28532743	-	28532743	28565185	32442	-0.14482	0.54	0.85	0.06	0.08	1119	96.4	False	-0.088	-0.122906	1.401844	-0.2057	32.582336	12.44308090209961	0.8319876575871467
FPGT	ENSG00000254685	1	74198212	74234086	+	74198212	74198130	-82	0.45838	0.92	0.61	0.38	0.36	847	73.0	False	0.137	-0.109564	1.393257	-0.2205	15.7663355	6.031878471374512	0.4059629451902855
FPGT	ENSG00000254685	1	74198212	74234086	+	74198212	74198186	-26	-1.06475	0.92	0.25	0.02	0.16	1	0.1	False	-0.318	0.0	1.393257	nan	15.7663355	6.031878471374512	0.4059629451902855
FPGT	ENSG00000254685	1	74198212	74234086	+	74198212	74198465	253	0.07572	0.92	0.85	0.01	0.05	847	73.0	False	0.023	-0.109564	1.393257	-0.2205	15.7663355	6.031878471374512	0.4059629451902855
FPGT	ENSG00000254685	1	74198212	74234086	+	74198212	74200590	2378	0.18021	0.92	0.86	0.04	0.13	848	73.0	False	0.054	-0.106654	1.393257	-0.2153	15.7663355	6.031878471374512	0.4059629451902855
FPGT	ENSG00000254685	1	74198212	74234086	+	74198212	74204026	5814	0.19262	0.92	0.76	0.05	0.64	847	73.0	True	0.058	-0.109564	1.393257	-0.2205	15.7663355	6.031878471374512	0.4059629451902855
FPGT	ENSG00000254685	1	74198212	74234086	+	74198212	74206956	8744	0.15643	0.92	0.74	0.03	0.36	848	73.0	False	0.047	-0.106744	1.393257	-0.2152	15.7663355	6.031878471374512	0.4059629451902855
FPGT	ENSG00000254685	1	74198212	74234086	+	74198212	74207657	9445	0.10331	0.92	0.83	0.01	0.11	848	73.0	False	0.031	-0.107304	1.393257	-0.2163	15.7663355	6.031878471374512	0.4059629451902855
FPGT	ENSG00000254685	1	74198212	74234086	+	74198212	74213230	15018	0.10439	0.92	0.73	0.01	0.23	845	72.8	False	0.031	-0.108618	1.393257	-0.2186	15.7663355	6.031878471374512	0.4059629451902855
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119030904	-53962	-0.01037	0.22	0.22	0.05	0.06	805	69.3	False	-0.004	-0.109502	1.035917	-0.2633	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119057542	-27324	0.01712	0.22	0.2	0.08	0.09	718	61.8	False	0.007	0.162254	1.035917	0.3886	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119066733	-18133	0.01109	0.22	0.2	0.05	0.06	724	62.4	False	0.004	0.162363	1.035917	0.3891	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119067604	-17262	0.02902	0.22	0.22	0.14	0.17	724	62.4	False	0.012	0.162607	1.035917	0.3891	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119068246	-16620	0.01163	0.22	0.21	0.05	0.06	724	62.4	False	0.005	0.162363	1.035917	0.3891	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119070247	-14619	0.0182	0.22	0.18	0.09	0.1	724	62.4	False	0.007	0.162363	1.035917	0.3891	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119071357	-13509	0.01525	0.22	0.22	0.07	0.08	726	62.5	False	0.006	0.164014	1.035917	0.3925	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119078373	-6493	0.02425	0.22	0.23	0.12	0.13	725	62.4	False	0.01	0.164752	1.035917	0.3939	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119079089	-5777	0.04291	0.22	0.17	0.21	0.31	726	62.5	False	0.017	0.165128	1.035917	0.3952	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119080932	-3934	-0.08152	0.22	-0.14	0.4	0.35	793	68.3	False	-0.033	-0.12259	1.035917	-0.2939	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119081661	-3205	0.04005	0.22	0.21	0.2	0.27	727	62.6	False	0.016	0.168217	1.035917	0.4011	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119082492	-2374	0.01693	0.22	0.22	0.08	0.09	729	62.8	False	0.007	0.165466	1.035917	0.3949	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119084604	-262	-0.0742	0.22	0.06	0.37	0.47	777	66.9	False	-0.03	-0.123703	1.035917	-0.2961	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119084799	-67	0.53088	0.22	0.18	-0.21	0.34	1127	97.1	False	0.213	0.075323	1.035917	0.1346	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119086381	1515	0.03345	0.22	0.22	0.16	0.2	729	62.8	False	0.013	0.168831	1.035917	0.4012	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119087417	2551	0.05749	0.22	0.27	0.29	0.41	730	62.9	False	0.023	0.166933	1.035917	0.3971	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119088159	3293	0.03065	0.22	0.18	0.15	0.19	724	62.4	False	0.012	0.165644	1.035917	0.3937	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119088621	3755	0.07204	0.22	0.18	0.36	0.52	920	79.2	True	0.029	0.122377	1.035917	0.2937	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119089022	4156	0.07878	0.22	-0.05	0.39	0.43	905	78.0	False	0.032	0.118365	1.035917	0.2848	15.445577	7.823777198791504	0.5642455246011091
HMBS	ENSG00000256269	11	119084866	119093549	+	119084866	119090521	5655	0.08977	0.22	-0.22	0.43	0.34	890	76.7	False	0.036	0.111724	1.035917	0.2685	15.445577	7.823777198791504	0.5642455246011091
AL390728.6	ENSG00000259865	1	247187281	247188526	-	247188526	247184413	-4113	0.00207	0.95	0.37	0.03	0.39	793	68.3	False	0.141	0.203087	2.921028	0.3168	0.11227255	0.029448337852954865	0.0030983971857573515
AL390728.6	ENSG00000259865	1	247187281	247188526	-	247188526	247187388	-1138	0.00238	0.95	0.38	0.04	0.45	801	69.0	True	0.162	0.209251	2.921028	0.3256	0.11227255	0.029448337852954865	0.0030983971857573515
AL390728.6	ENSG00000259865	1	247187281	247188526	-	247188526	247187981	-545	0.00458	0.95	-0.14	0.0	0.24	364	31.4	False	0.312	0.201697	2.921028	0.2515	0.11227255	0.029448337852954865	0.0030983971857573515
AL390728.6	ENSG00000259865	1	247187281	247188526	-	247188526	247188172	-354	0.00139	0.95	0.82	0.02	0.08	801	69.0	False	0.095	0.209827	2.921028	0.327	0.11227255	0.029448337852954865	0.0030983971857573515
AL390728.6	ENSG00000259865	1	247187281	247188526	-	247188526	247188377	-149	0.00164	0.95	0.57	0.02	0.25	801	69.0	False	0.111	0.209827	2.921028	0.327	0.11227255	0.029448337852954865	0.0030983971857573515
AL390728.6	ENSG00000259865	1	247187281	247188526	-	247188526	247189319	793	-0.00107	0.95	0.79	0.02	0.07	754	64.9	False	-0.073	-0.164581	2.921028	-0.26	0.11227255	0.029448337852954865	0.0030983971857573515
AL390728.6	ENSG00000259865	1	247187281	247188526	-	247188526	247190028	1502	0.00157	0.95	0.62	-0.01	0.05	364	31.4	False	0.107	0.201697	2.921028	0.2515	0.11227255	0.029448337852954865	0.0030983971857573515
AL390728.6	ENSG00000259865	1	247187281	247188526	-	247188526	247192772	4246	0.00147	0.95	0.75	0.02	0.12	802	69.1	False	0.1	0.212488	2.921028	0.3325	0.11227255	0.029448337852954865	0.0030983971857573515
AL390728.6	ENSG00000259865	1	247187281	247188526	-	247188526	247192780	4254	0.00173	0.95	0.47	-0.01	0.1	364	31.4	False	0.118	0.202556	2.921028	0.2539	0.11227255	0.029448337852954865	0.0030983971857573515
AL390728.6	ENSG00000259865	1	247187281	247188526	-	247188526	247210269	21743	0.003	0.95	0.13	-0.01	0.27	344	29.6	False	0.205	0.202125	2.921028	0.2449	0.11227255	0.029448337852954865	0.0030983971857573515
AL390728.6	ENSG00000259865	1	247187281	247188526	-	247188526	247210592	22066	0.00298	0.95	0.41	0.01	0.3	544	46.9	False	0.203	0.24341	2.921028	0.3437	0.11227255	0.029448337852954865	0.0030983971857573515
AL049838.1	ENSG00000259969	14	57993545	57994525	-	57994525	57993427	-1098	-0.01	0.94	0.76	0.2	0.12	644	55.5	False	-0.482	-0.274174	1.206968	-0.5415	0.0721983	0.1026935875415802	0.0067826442638240295
AL049838.1	ENSG00000259969	14	57993545	57994525	-	57994525	57993645	-880	-0.01297	0.94	0.2	0.01	0.18	29	2.5	False	-0.625	-0.212936	1.206968	-0.1023	0.0721983	0.1026935875415802	0.0067826442638240295
AL049838.1	ENSG00000259969	14	57993545	57994525	-	57994525	57995109	584	-0.01148	0.94	0.65	0.06	0.48	289	24.9	True	-0.553	0.006885	1.206968	0.0098	0.0721983	0.1026935875415802	0.0067826442638240295
AL049838.1	ENSG00000259969	14	57993545	57994525	-	57994525	57995807	1282	0.00429	0.94	0.86	0.06	0.05	612	52.7	False	0.207	0.161485	1.206968	0.3231	0.0721983	0.1026935875415802	0.0067826442638240295
AL049838.1	ENSG00000259969	14	57993545	57994525	-	57994525	58004727	10202	0.00701	0.94	0.65	0.02	0.06	203	17.5	False	0.338	0.077446	1.206968	0.0961	0.0721983	0.1026935875415802	0.0067826442638240295
AL049838.1	ENSG00000259969	14	57993545	57994525	-	57994525	58013135	18610	-0.00519	0.94	0.88	0.05	0.07	412	35.5	False	-0.25	-0.205027	1.206968	-0.3481	0.0721983	0.1026935875415802	0.0067826442638240295
AL353796.1	ENSG00000259994	10	30302826	30306066	-	30306066	30304795	-1271	-0.00337	0.93	0.58	0.02	0.19	257	22.1	False	-0.175	-0.073923	1.232756	-0.1111	0.08149067	0.053989969193935394	0.0038851166103993865
AL353796.1	ENSG00000259994	10	30302826	30306066	-	30306066	30320881	14815	-0.0022	0.93	0.91	0.03	0.06	655	56.4	False	-0.115	-0.089372	1.232756	-0.2015	0.08149067	0.053989969193935394	0.0038851166103993865
AL353796.1	ENSG00000259994	10	30302826	30306066	-	30306066	30349066	43000	0.00222	0.93	0.85	0.03	0.15	916	78.9	False	0.116	0.10763	1.232756	0.2576	0.08149067	0.053989969193935394	0.0038851166103993865
AL353796.1	ENSG00000259994	10	30302826	30306066	-	30306066	30349362	43296	-0.01058	0.93	0.4	0.04	0.35	49	4.2	True	-0.551	-0.020498	1.232756	-0.0171	0.08149067	0.053989969193935394	0.0038851166103993865
AL353796.1	ENSG00000259994	10	30302826	30306066	-	30306066	30349379	43313	-0.00317	0.93	0.69	0.01	0.11	85	7.3	False	-0.165	-0.147147	1.232756	-0.1448	0.08149067	0.053989969193935394	0.0038851166103993865
AC104794.2	ENSG00000260077	2	10039092	10040663	-	10040663	10040677	14	0.00723	0.98	0.36	0.01	0.08	9	0.8	False	0.552	0.24835	1.726944	0.0532	0.07676173	0.25437789410352707	0.007213947957815701
AC104794.2	ENSG00000260077	2	10039092	10040663	-	10040663	10040888	225	0.01154	0.98	0.24	0.03	0.11	9	0.8	False	0.881	0.00534	1.726944	0.0011	0.07676173	0.25437789410352707	0.007213947957815701
AC104794.2	ENSG00000260077	2	10039092	10040663	-	10040663	10041330	667	-0.00349	0.98	0.81	0.08	0.46	1121	96.6	True	-0.266	-0.271185	1.726944	-0.3864	0.07676173	0.25437789410352707	0.007213947957815701
AC132872.1	ENSG00000260563	17	82293716	82294910	+	82293716	82293779	63	-0.01371	0.86	0.88	0.85	0.67	82	7.1	True	-0.215	-0.348878	1.710653	-0.2459	0.1388286	0.19208884239196777	0.006616150529475168
AC132872.1	ENSG00000260563	17	82293716	82294910	+	82293716	82293795	79	0.06392	0.86	0.3	0.06	0.35	1	0.1	False	1.0	0.0	1.710653	nan	0.1388286	0.19208884239196777	0.006616150529475168
AC132872.1	ENSG00000260563	17	82293716	82294910	+	82293716	82297982	4266	0.00189	0.86	0.93	0.07	0.05	545	46.9	False	0.03	0.014697	1.710653	0.0264	0.1388286	0.19208884239196777	0.006616150529475168
AL118516.1	ENSG00000260708	22	46761894	46762563	-	46762563	46762282	-281	-0.27693	0.89	0.9	0.08	0.07	665	57.3	False	-0.199	-0.389193	1.942159	-0.5285	34.34628	9.42764663696289	0.46669490348326687
AL118516.1	ENSG00000260708	22	46761894	46762563	-	46762563	46762547	-16	-0.97434	0.89	0.87	0.7	0.94	686	59.1	True	-0.701	-0.3798	1.942159	-0.5223	34.34628	9.42764663696289	0.46669490348326687
RBFADN	ENSG00000261126	18	80046900	80095482	+	80046900	80047043	143	-0.00275	0.95	0.86	0.29	0.46	1098	94.6	False	-0.119	-0.43038	2.007004	-0.4489	0.041518092	0.03666062653064728	0.0015357228244077287
RBFADN	ENSG00000261126	18	80046900	80095482	+	80046900	80047134	234	0.02302	0.95	0.19	0.02	0.2	1	0.1	False	1.0	0.0	2.007004	nan	0.041518092	0.03666062653064728	0.0015357228244077287
RBFADN	ENSG00000261126	18	80046900	80095482	+	80046900	80047137	237	-0.00369	0.95	0.77	0.26	0.61	666	57.4	True	-0.16	-0.344313	2.007004	-0.3873	0.041518092	0.03666062653064728	0.0015357228244077287
RBFADN	ENSG00000261126	18	80046900	80095482	+	80046900	80047211	311	-0.00186	0.95	0.84	0.03	0.23	850	73.2	False	-0.081	-0.385782	2.007004	-0.454	0.041518092	0.03666062653064728	0.0015357228244077287
RBFADN	ENSG00000261126	18	80046900	80095482	+	80046900	80049229	2329	-0.00102	0.95	0.95	0.06	0.11	926	79.8	False	-0.044	-0.2917	2.007004	-0.3487	0.041518092	0.03666062653064728	0.0015357228244077287
AC021016.2	ENSG00000261338	2	218255319	218257366	+	218255319	218254142	-1177	-0.08288	0.98	0.19	0.01	0.06	7	0.6	False	-0.328	-0.579179	2.113178	-0.1129	0.7415399	0.5119397044181824	0.054221864176137904
AC021016.2	ENSG00000261338	2	218255319	218257366	+	218255319	218255865	546	0.06091	0.98	0.88	0.38	0.71	935	80.5	True	0.241	0.478353	2.113178	0.7083	0.7415399	0.5119397044181824	0.054221864176137904
LINC01003	ENSG00000261455	7	152463786	152465549	+	152463786	152463544	-242	0.03255	0.96	0.92	0.06	0.58	681	58.7	True	0.148	-0.236627	2.040617	-0.3411	1.3898581	2.7868491411209106	0.054197363486239575
LINC01003	ENSG00000261455	7	152463786	152465549	+	152463786	152463708	-78	0.21038	0.96	0.22	0.02	0.08	2	0.2	False	0.956	0.318064	2.040617	0.0234	1.3898581	2.7868491411209106	0.054197363486239575
LINC01003	ENSG00000261455	7	152463786	152465549	+	152463786	152463747	-39	0.12154	0.96	0.28	0.01	0.06	1	0.1	False	0.552	-0.56424	2.040617	-0.0415	1.3898581	2.7868491411209106	0.054197363486239575
LINC01003	ENSG00000261455	7	152463786	152465549	+	152463786	152463763	-23	0.2201	0.96	0.15	0.01	0.15	1	0.1	False	1.0	0.580212	2.040617	0.0427	1.3898581	2.7868491411209106	0.054197363486239575
